"NFGOVCOFOG_FUNCTION","Government function","NFGOVCOFOG_ITEM","Item","NFGOVCOFOG_SECTOR","Institutional sector","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"F10_1","10.1 Sickness and disability","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312","Communities and regions","A","Annual","2017","2017",3781.5,,
"F10_1","10.1 Sickness and disability","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1313","Local government","A","Annual","2017","2017",0.2,,
"F10_1","10.1 Sickness and disability","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1314","Social security funds","A","Annual","2017","2017",8044.2,,
"F10_1","10.1 Sickness and disability","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1300","General government","A","Annual","2017","2017",171.6,,
"F10_1","10.1 Sickness and disability","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1311","Federal government","A","Annual","2017","2017",9,,
"F10_1","10.1 Sickness and disability","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312","Communities and regions","A","Annual","2017","2017",28.6,,
"F10_1","10.1 Sickness and disability","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1313","Local government","A","Annual","2017","2017",4.7,,
"F10_1","10.1 Sickness and disability","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1314","Social security funds","A","Annual","2017","2017",129.3,,
"F10_1","10.1 Sickness and disability","D7","Other current transfers (D.7)","S1300","General government","A","Annual","2017","2017",74.9,,
"F10_1","10.1 Sickness and disability","D7","Other current transfers (D.7)","S1311","Federal government","A","Annual","2017","2017",171.1,,
"F10_1","10.1 Sickness and disability","D7","Other current transfers (D.7)","S1312","Communities and regions","A","Annual","2017","2017",77,,
"F10_1","10.1 Sickness and disability","D7","Other current transfers (D.7)","S1313","Local government","A","Annual","2017","2017",5.9,,
"F10_1","10.1 Sickness and disability","D7","Other current transfers (D.7)","S1314","Social security funds","A","Annual","2017","2017",97.9,,
"F10_1","10.1 Sickness and disability","D9","Capital transfers (D.9)","S1300","General government","A","Annual","2017","2017",24,,
"F10_1","10.1 Sickness and disability","D9","Capital transfers (D.9)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_1","10.1 Sickness and disability","D9","Capital transfers (D.9)","S1312","Communities and regions","A","Annual","2017","2017",23,,
"F10_1","10.1 Sickness and disability","D9","Capital transfers (D.9)","S1313","Local government","A","Annual","2017","2017",0.7,,
"F10_1","10.1 Sickness and disability","D9","Capital transfers (D.9)","S1314","Social security funds","A","Annual","2017","2017",1.1,,
"F10_1","10.1 Sickness and disability","P3","Final consumption expenditure (P.3)","S1300","General government","A","Annual","2017","2017",3734,,
"F10_1","10.1 Sickness and disability","P3","Final consumption expenditure (P.3)","S1311","Federal government","A","Annual","2017","2017",212.3,,
"F10_1","10.1 Sickness and disability","P3","Final consumption expenditure (P.3)","S1312","Communities and regions","A","Annual","2017","2017",3120.3,,
"F10_1","10.1 Sickness and disability","P3","Final consumption expenditure (P.3)","S1313","Local government","A","Annual","2017","2017",28.2,,
"F10_1","10.1 Sickness and disability","P3","Final consumption expenditure (P.3)","S1314","Social security funds","A","Annual","2017","2017",373.2,,
"F10_2","10.2 Old age","TOT","Total government expenditure","S1300","General government","A","Annual","2017","2017",40373.9,,
"F10_2","10.2 Old age","TOT","Total government expenditure","S1311","Federal government","A","Annual","2017","2017",14519.9,,
"F10_2","10.2 Old age","TOT","Total government expenditure","S1312","Communities and regions","A","Annual","2017","2017",6522.6,,
"F10_2","10.2 Old age","TOT","Total government expenditure","S1313","Local government","A","Annual","2017","2017",2137.5,,
"F10_2","10.2 Old age","TOT","Total government expenditure","S1314","Social security funds","A","Annual","2017","2017",38260.1,,
"F10_2","10.2 Old age","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1300","General government","A","Annual","2017","2017",63.4,,
"F10_2","10.2 Old age","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_2","10.2 Old age","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1312","Communities and regions","A","Annual","2017","2017",7.1,,
"F10_2","10.2 Old age","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1313","Local government","A","Annual","2017","2017",54.8,,
"F10_2","10.2 Old age","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1314","Social security funds","A","Annual","2017","2017",1.5,,
"F10_2","10.2 Old age","D1","Compensation of employees (D.1)","S1300","General government","A","Annual","2017","2017",682,,
"F10_2","10.2 Old age","D1","Compensation of employees (D.1)","S1311","Federal government","A","Annual","2017","2017",141.4,,
"F10_2","10.2 Old age","D1","Compensation of employees (D.1)","S1312","Communities and regions","A","Annual","2017","2017",36.5,,
"F10_2","10.2 Old age","D1","Compensation of employees (D.1)","S1313","Local government","A","Annual","2017","2017",363.4,,
"F10_2","10.2 Old age","D1","Compensation of employees (D.1)","S1314","Social security funds","A","Annual","2017","2017",140.7,,
"F10_2","10.2 Old age","D3","Subsidies (D.3)","S1300","General government","A","Annual","2017","2017",42.1,,
"F10_2","10.2 Old age","D3","Subsidies (D.3)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_2","10.2 Old age","D3","Subsidies (D.3)","S1312","Communities and regions","A","Annual","2017","2017",0.6,,
"F10_2","10.2 Old age","D3","Subsidies (D.3)","S1313","Local government","A","Annual","2017","2017",41.5,,
"F10_2","10.2 Old age","D3","Subsidies (D.3)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_2","10.2 Old age","D4","Property income paid (D.4)","S1300","General government","A","Annual","2017","2017",0,,
"F10_2","10.2 Old age","D4","Property income paid (D.4)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_2","10.2 Old age","D4","Property income paid (D.4)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_2","10.2 Old age","D4","Property income paid (D.4)","S1313","Local government","A","Annual","2017","2017",0,,
"F10_2","10.2 Old age","D4","Property income paid (D.4)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_2","10.2 Old age","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1300","General government","A","Annual","2017","2017",39184.5,,
"F10_2","10.2 Old age","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1311","Federal government","A","Annual","2017","2017",2960.3,,
"F10_2","10.2 Old age","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312","Communities and regions","A","Annual","2017","2017",6307.2,,
"F10_2","10.2 Old age","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1313","Local government","A","Annual","2017","2017",1559.4,,
"F10_2","10.2 Old age","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1314","Social security funds","A","Annual","2017","2017",28357.6,,
"F10_2","10.2 Old age","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1300","General government","A","Annual","2017","2017",202.8,,
"F10_2","10.2 Old age","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1311","Federal government","A","Annual","2017","2017",0.4,,
"F10_2","10.2 Old age","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312","Communities and regions","A","Annual","2017","2017",6.3,,
"F10_2","10.2 Old age","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1313","Local government","A","Annual","2017","2017",97.5,,
"F10_2","10.2 Old age","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1314","Social security funds","A","Annual","2017","2017",98.5,,
"F10_2","10.2 Old age","D7","Other current transfers (D.7)","S1300","General government","A","Annual","2017","2017",97.6,,
"F10_2","10.2 Old age","D7","Other current transfers (D.7)","S1311","Federal government","A","Annual","2017","2017",11417.8,,
"F10_2","10.2 Old age","D7","Other current transfers (D.7)","S1312","Communities and regions","A","Annual","2017","2017",36.4,,
"F10_2","10.2 Old age","D7","Other current transfers (D.7)","S1313","Local government","A","Annual","2017","2017",19.1,,
"F10_2","10.2 Old age","D7","Other current transfers (D.7)","S1314","Social security funds","A","Annual","2017","2017",9661.7,,
"F10_2","10.2 Old age","D9","Capital transfers (D.9)","S1300","General government","A","Annual","2017","2017",101.5,,
"F10_2","10.2 Old age","D9","Capital transfers (D.9)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_2","10.2 Old age","D9","Capital transfers (D.9)","S1312","Communities and regions","A","Annual","2017","2017",128.4,,
"F10_2","10.2 Old age","D9","Capital transfers (D.9)","S1313","Local government","A","Annual","2017","2017",1.7,,
"F10_2","10.2 Old age","D9","Capital transfers (D.9)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_2","10.2 Old age","P3","Final consumption expenditure (P.3)","S1300","General government","A","Annual","2017","2017",662.2,,
"F10_2","10.2 Old age","P3","Final consumption expenditure (P.3)","S1311","Federal government","A","Annual","2017","2017",141.8,,
"F10_2","10.2 Old age","P3","Final consumption expenditure (P.3)","S1312","Communities and regions","A","Annual","2017","2017",90.9,,
"F10_2","10.2 Old age","P3","Final consumption expenditure (P.3)","S1313","Local government","A","Annual","2017","2017",228.1,,
"F10_2","10.2 Old age","P3","Final consumption expenditure (P.3)","S1314","Social security funds","A","Annual","2017","2017",201.5,,
"F10_3","10.3 Survivors","TOT","Total government expenditure","S1300","General government","A","Annual","2017","2017",7544.1,,
"F10_3","10.3 Survivors","TOT","Total government expenditure","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","TOT","Total government expenditure","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","TOT","Total government expenditure","S1313","Local government","A","Annual","2017","2017",34.8,,
"F10_3","10.3 Survivors","TOT","Total government expenditure","S1314","Social security funds","A","Annual","2017","2017",7509.3,,
"F10_3","10.3 Survivors","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1300","General government","A","Annual","2017","2017",7.5,,
"F10_3","10.3 Survivors","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1313","Local government","A","Annual","2017","2017",7.5,,
"F10_3","10.3 Survivors","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D1","Compensation of employees (D.1)","S1300","General government","A","Annual","2017","2017",22.6,,
"F10_3","10.3 Survivors","D1","Compensation of employees (D.1)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D1","Compensation of employees (D.1)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D1","Compensation of employees (D.1)","S1313","Local government","A","Annual","2017","2017",22.6,,
"F10_3","10.3 Survivors","D1","Compensation of employees (D.1)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D3","Subsidies (D.3)","S1300","General government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D3","Subsidies (D.3)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D3","Subsidies (D.3)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D3","Subsidies (D.3)","S1313","Local government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D3","Subsidies (D.3)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D4","Property income paid (D.4)","S1300","General government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D4","Property income paid (D.4)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D4","Property income paid (D.4)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D4","Property income paid (D.4)","S1313","Local government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D4","Property income paid (D.4)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1300","General government","A","Annual","2017","2017",7509.3,,
"F10_3","10.3 Survivors","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1313","Local government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1314","Social security funds","A","Annual","2017","2017",7509.3,,
"F10_3","10.3 Survivors","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1300","General government","A","Annual","2017","2017",3.1,,
"F10_3","10.3 Survivors","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1313","Local government","A","Annual","2017","2017",3.1,,
"F10_3","10.3 Survivors","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D7","Other current transfers (D.7)","S1300","General government","A","Annual","2017","2017",1.6,,
"F10_3","10.3 Survivors","D7","Other current transfers (D.7)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D7","Other current transfers (D.7)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D7","Other current transfers (D.7)","S1313","Local government","A","Annual","2017","2017",1.6,,
"F10_3","10.3 Survivors","D7","Other current transfers (D.7)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D9","Capital transfers (D.9)","S1300","General government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D9","Capital transfers (D.9)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D9","Capital transfers (D.9)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D9","Capital transfers (D.9)","S1313","Local government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","D9","Capital transfers (D.9)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","P3","Final consumption expenditure (P.3)","S1300","General government","A","Annual","2017","2017",20.6,,
"F10_3","10.3 Survivors","P3","Final consumption expenditure (P.3)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","P3","Final consumption expenditure (P.3)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_3","10.3 Survivors","P3","Final consumption expenditure (P.3)","S1313","Local government","A","Annual","2017","2017",20.6,,
"F10_3","10.3 Survivors","P3","Final consumption expenditure (P.3)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","TOT","Total government expenditure","S1300","General government","A","Annual","2017","2017",9627,,
"F10_4","10.4 Family and children","TOT","Total government expenditure","S1311","Federal government","A","Annual","2017","2017",210,,
"F10_4","10.4 Family and children","TOT","Total government expenditure","S1312","Communities and regions","A","Annual","2017","2017",8068.7,,
"F10_4","10.4 Family and children","TOT","Total government expenditure","S1313","Local government","A","Annual","2017","2017",606.1,,
"F10_4","10.4 Family and children","TOT","Total government expenditure","S1314","Social security funds","A","Annual","2017","2017",908.6,,
"F10_4","10.4 Family and children","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1300","General government","A","Annual","2017","2017",67.8,,
"F10_4","10.4 Family and children","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1312","Communities and regions","A","Annual","2017","2017",17.9,,
"F10_4","10.4 Family and children","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1313","Local government","A","Annual","2017","2017",49.7,,
"F10_4","10.4 Family and children","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1314","Social security funds","A","Annual","2017","2017",0.2,,
"F10_4","10.4 Family and children","D1","Compensation of employees (D.1)","S1300","General government","A","Annual","2017","2017",832.4,,
"F10_4","10.4 Family and children","D1","Compensation of employees (D.1)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","D1","Compensation of employees (D.1)","S1312","Communities and regions","A","Annual","2017","2017",225.9,,
"F10_4","10.4 Family and children","D1","Compensation of employees (D.1)","S1313","Local government","A","Annual","2017","2017",444.2,,
"F10_4","10.4 Family and children","D1","Compensation of employees (D.1)","S1314","Social security funds","A","Annual","2017","2017",162.3,,
"F10_4","10.4 Family and children","D3","Subsidies (D.3)","S1300","General government","A","Annual","2017","2017",0.2,,
"F10_4","10.4 Family and children","D3","Subsidies (D.3)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","D3","Subsidies (D.3)","S1312","Communities and regions","A","Annual","2017","2017",0.2,,
"F10_4","10.4 Family and children","D3","Subsidies (D.3)","S1313","Local government","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","D3","Subsidies (D.3)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","D4","Property income paid (D.4)","S1300","General government","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","D4","Property income paid (D.4)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","D4","Property income paid (D.4)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","D4","Property income paid (D.4)","S1313","Local government","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","D4","Property income paid (D.4)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1300","General government","A","Annual","2017","2017",8230.3,,
"F10_4","10.4 Family and children","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1311","Federal government","A","Annual","2017","2017",209.3,,
"F10_4","10.4 Family and children","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312","Communities and regions","A","Annual","2017","2017",7348.9,,
"F10_4","10.4 Family and children","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1313","Local government","A","Annual","2017","2017",0.7,,
"F10_4","10.4 Family and children","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1314","Social security funds","A","Annual","2017","2017",671.4,,
"F10_4","10.4 Family and children","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1300","General government","A","Annual","2017","2017",223.6,,
"F10_4","10.4 Family and children","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312","Communities and regions","A","Annual","2017","2017",67.5,,
"F10_4","10.4 Family and children","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1313","Local government","A","Annual","2017","2017",81.3,,
"F10_4","10.4 Family and children","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1314","Social security funds","A","Annual","2017","2017",74.7,,
"F10_4","10.4 Family and children","D7","Other current transfers (D.7)","S1300","General government","A","Annual","2017","2017",259.9,,
"F10_4","10.4 Family and children","D7","Other current transfers (D.7)","S1311","Federal government","A","Annual","2017","2017",0.7,,
"F10_4","10.4 Family and children","D7","Other current transfers (D.7)","S1312","Communities and regions","A","Annual","2017","2017",394.9,,
"F10_4","10.4 Family and children","D7","Other current transfers (D.7)","S1313","Local government","A","Annual","2017","2017",28,,
"F10_4","10.4 Family and children","D7","Other current transfers (D.7)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","D9","Capital transfers (D.9)","S1300","General government","A","Annual","2017","2017",12.8,,
"F10_4","10.4 Family and children","D9","Capital transfers (D.9)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","D9","Capital transfers (D.9)","S1312","Communities and regions","A","Annual","2017","2017",13.4,,
"F10_4","10.4 Family and children","D9","Capital transfers (D.9)","S1313","Local government","A","Annual","2017","2017",2.1,,
"F10_4","10.4 Family and children","D9","Capital transfers (D.9)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","P3","Final consumption expenditure (P.3)","S1300","General government","A","Annual","2017","2017",1880.5,,
"F10_4","10.4 Family and children","P3","Final consumption expenditure (P.3)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","P3","Final consumption expenditure (P.3)","S1312","Communities and regions","A","Annual","2017","2017",1294.8,,
"F10_4","10.4 Family and children","P3","Final consumption expenditure (P.3)","S1313","Local government","A","Annual","2017","2017",377.9,,
"F10_4","10.4 Family and children","P3","Final consumption expenditure (P.3)","S1314","Social security funds","A","Annual","2017","2017",207.8,,
"F10_5","10.5 Unemployment","TOT","Total government expenditure","S1300","General government","A","Annual","2017","2017",7246.7,,
"F10_5","10.5 Unemployment","TOT","Total government expenditure","S1311","Federal government","A","Annual","2017","2017",134.9,,
"F10_5","10.5 Unemployment","TOT","Total government expenditure","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","TOT","Total government expenditure","S1313","Local government","A","Annual","2017","2017",1.1,,
"F10_5","10.5 Unemployment","TOT","Total government expenditure","S1314","Social security funds","A","Annual","2017","2017",7245.6,,
"F10_5","10.5 Unemployment","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1300","General government","A","Annual","2017","2017",10.7,,
"F10_5","10.5 Unemployment","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1313","Local government","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1314","Social security funds","A","Annual","2017","2017",10.7,,
"F10_5","10.5 Unemployment","D1","Compensation of employees (D.1)","S1300","General government","A","Annual","2017","2017",227.8,,
"F10_5","10.5 Unemployment","D1","Compensation of employees (D.1)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","D1","Compensation of employees (D.1)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","D1","Compensation of employees (D.1)","S1313","Local government","A","Annual","2017","2017",0.9,,
"F10_5","10.5 Unemployment","D1","Compensation of employees (D.1)","S1314","Social security funds","A","Annual","2017","2017",226.9,,
"F10_5","10.5 Unemployment","D3","Subsidies (D.3)","S1300","General government","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","D3","Subsidies (D.3)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","D3","Subsidies (D.3)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","D3","Subsidies (D.3)","S1313","Local government","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","D3","Subsidies (D.3)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","D4","Property income paid (D.4)","S1300","General government","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","D4","Property income paid (D.4)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","D4","Property income paid (D.4)","S1312","Communities and regions","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","D4","Property income paid (D.4)","S1313","Local government","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","D4","Property income paid (D.4)","S1314","Social security funds","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1300","General government","A","Annual","2017","2017",6627,,
"F10_5","10.5 Unemployment","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1311","Federal government","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312","Communities and regions","A","Annual","2017","2017",0,,
