"NFGOVCOFOG_FUNCTION","Government function","NFGOVCOFOG_ITEM","Item","NFGOVCOFOG_SECTOR","Institutional sector","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"F09_5","09.5 Education not definable by level","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_WL","Walloon region","A","Annual","2017","2017",20,,
"F09_8","09.8 Education n.e.c.","D1","Compensation of employees (D.1)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F08_1","08.1 Recreational and sporting services","TOT","Total government expenditure","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F07_5","07.5 R&D Health","TOT","Total government expenditure","S1312_DE","German community","A","Annual","2017","2017",0,,
"F03_6","03.6 Public order and safety n.e.c.","TOT","Total government expenditure","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F08_6","08.6 Recreation, culture and religion n.e.c.","TOT","Total government expenditure","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",1.2,,
"F02_5","02.5 Defence n.e.c.","D3","Subsidies (D.3)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F01_8","01.8 Transfers of a general character between different levels of government","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F04","04 Economic affairs","D3","Subsidies (D.3)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F03_1","03.1 Police services","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_VL","Flemish community","A","Annual","2017","2017",0,,
"F03_1","03.1 Police services","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F04_2","04.2 Agriculture, forestry, fishing and hunting","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F04_2","04.2 Agriculture, forestry, fishing and hunting","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F05_4","05.4 Protection of biodiversity and landscape","TOT","Total government expenditure","S1312_NA","Not allocated","A","Annual","2017","2017",0.2,,
"F04_4","04.4 Mining, manufacturing and construction","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F01_2","01.2 Foreign economic aid","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F08_5","08.5 R&D Recreation, culture and religion","D1","Compensation of employees (D.1)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F01_5","01.5 R&D General public services","D1","Compensation of employees (D.1)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F04_5","04.5 Transport","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F07_5","07.5 R&D Health","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F03_1","03.1 Police services","D1","Compensation of employees (D.1)","S1312_VL","Flemish community","A","Annual","2017","2017",0,,
"F05_6","05.6 Environmental protection n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",43.6,,
"F10","10 Social protection","TOT","Total government expenditure","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",869.4,,
"F02_5","02.5 Defence n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F07_2","07.2 Outpatient services","TOT","Total government expenditure","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","D1","Compensation of employees (D.1)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F10_2","10.2 Old age","D1","Compensation of employees (D.1)","S1312_VL","Flemish community","A","Annual","2017","2017",9.6,,
"F01_5","01.5 R&D General public services","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F02_2","02.2 Civil defence","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F01_5","01.5 R&D General public services","D3","Subsidies (D.3)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F09_5","09.5 Education not definable by level","D1","Compensation of employees (D.1)","S1312_WL","Walloon region","A","Annual","2017","2017",48.3,,
"F06_2","06.2 Community development","D1","Compensation of employees (D.1)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F04_7","04.7 Other industries","D3","Subsidies (D.3)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F06_2","06.2 Community development","D3","Subsidies (D.3)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F05_3","05.3 Pollution abatement","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_VL","Flemish community","A","Annual","2017","2017",45.7,,
"F07_1","07.1 Medical products, appliances and equipment","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_VL","Flemish community","A","Annual","2017","2017",69.3,,
"F01_5","01.5 R&D General public services","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F08","08 Recreation, culture and religion","D1","Compensation of employees (D.1)","S1312_NA","Not allocated","A","Annual","2017","2017",10.9,,
"F10_8","10.8 R&D Social protection","D1","Compensation of employees (D.1)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F08_1","08.1 Recreational and sporting services","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F09","09 Education","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",28.6,,
"F08_1","08.1 Recreational and sporting services","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F01","01 General public services","TOT","Total government expenditure","S1312_WL","Walloon region","A","Annual","2017","2017",3324.9,,
"F03_5","03.5 R&D Public order and safety","TOT","Total government expenditure","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F04_3","04.3 Fuel and energy","D1","Compensation of employees (D.1)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",9.6,,
"F02_4","02.4 R&D Defence","D3","Subsidies (D.3)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F06_3","06.3 Water supply","TOT","Total government expenditure","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"TOT","Total","D1","Compensation of employees (D.1)","S1312_DE","German community","A","Annual","2017","2017",128.9,,
"F10_5","10.5 Unemployment","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F06_5","06.5 R&D Housing and community amenities","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F07_4","07.4 Public health services","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F05_6","05.6 Environmental protection n.e.c.","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F10_5","10.5 Unemployment","D3","Subsidies (D.3)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F01_8","01.8 Transfers of a general character between different levels of government","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F06","06 Housing","TOT","Total government expenditure","S1312_VL","Flemish community","A","Annual","2017","2017",265.4,,
"F06_6","06.6 Housing and community amenities n.e.c.","TOT","Total government expenditure","S1312_VL","Flemish community","A","Annual","2017","2017",39.6,,
"F05_1","05.1 Waste management","TOT","Total government expenditure","S1312_FR","French community","A","Annual","2017","2017",0,,
"F02","02 Defence","TOT","Total government expenditure","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F01_3","01.3 General services","TOT","Total government expenditure","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",7.4,,
"F05_6","05.6 Environmental protection n.e.c.","D1","Compensation of employees (D.1)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F04_4","04.4 Mining, manufacturing and construction","D3","Subsidies (D.3)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F05","05 Environment protection","D1","Compensation of employees (D.1)","S1312_WL","Walloon region","A","Annual","2017","2017",31.3,,
"F01_8","01.8 Transfers of a general character between different levels of government","D3","Subsidies (D.3)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F01_8","01.8 Transfers of a general character between different levels of government","D1","Compensation of employees (D.1)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F01_2","01.2 Foreign economic aid","D3","Subsidies (D.3)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F01_2","01.2 Foreign economic aid","D1","Compensation of employees (D.1)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F10_2","10.2 Old age","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F10_8","10.8 R&D Social protection","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F10_2","10.2 Old age","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",1.5,,
"F10_8","10.8 R&D Social protection","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F07","07 Health","D1","Compensation of employees (D.1)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","TOT","Total government expenditure","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0.8,,
"F10","10 Social protection","D3","Subsidies (D.3)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F05_1","05.1 Waste management","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F03","03 Public order and safety","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F08_1","08.1 Recreational and sporting services","D1","Compensation of employees (D.1)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F08_5","08.5 R&D Recreation, culture and religion","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F10_7","10.7 Social exclusion n.e.c.","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",62.5,,
"F06_1","06.1 Housing development","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F08_5","08.5 R&D Recreation, culture and religion","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F09_6","09.6 Subsidiary services to education","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F01_7","01.7 Public debt transactions","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F07_2","07.2 Outpatient services","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0.1,,
"F09_1","09.1 Pre-primary and primary education","D3","Subsidies (D.3)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F09_6","09.6 Subsidiary services to education","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F04_3","04.3 Fuel and energy","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F02_3","02.3 Foreign military aid","TOT","Total government expenditure","S1312_FR","French community","A","Annual","2017","2017",0,,
"F04_3","04.3 Fuel and energy","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",42.5,,
"F06_4","06.4 Street lighting","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F05","05 Environment protection","TOT","Total government expenditure","S1312_DE","German community","A","Annual","2017","2017",0,,
"F04_3","04.3 Fuel and energy","D3","Subsidies (D.3)","S1312_VL","Flemish community","A","Annual","2017","2017",498.2,,
"F06_4","06.4 Street lighting","D1","Compensation of employees (D.1)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F02_4","02.4 R&D Defence","D1","Compensation of employees (D.1)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F06_1","06.1 Housing development","TOT","Total government expenditure","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F05_1","05.1 Waste management","D3","Subsidies (D.3)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F07_5","07.5 R&D Health","D1","Compensation of employees (D.1)","S1312_WL","Walloon region","A","Annual","2017","2017",0.1,,
"F03_6","03.6 Public order and safety n.e.c.","D1","Compensation of employees (D.1)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F01_3","01.3 General services","D3","Subsidies (D.3)","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F10_7","10.7 Social exclusion n.e.c.","D1","Compensation of employees (D.1)","S1312_VL","Flemish community","A","Annual","2017","2017",42.9,,
"F08_5","08.5 R&D Recreation, culture and religion","D3","Subsidies (D.3)","S1312_VL","Flemish community","A","Annual","2017","2017",2.9,,
"F09_4","09.4 Tertiary education","D1","Compensation of employees (D.1)","S1312_FR","French community","A","Annual","2017","2017",1425.4,,
"F07","07 Health","D3","Subsidies (D.3)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F05_1","05.1 Waste management","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F08_2","08.2 Cultural services","TOT","Total government expenditure","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F09_6","09.6 Subsidiary services to education","D3","Subsidies (D.3)","S1312_FR","French community","A","Annual","2017","2017",0.2,,
"F10_3","10.3 Survivors","D1","Compensation of employees (D.1)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F08_1","08.1 Recreational and sporting services","D3","Subsidies (D.3)","S1312_WL","Walloon region","A","Annual","2017","2017",5.1,,
"F09_3","09.3 Post-secondary non-tertiary education","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F06_6","06.6 Housing and community amenities n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F07_5","07.5 R&D Health","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F09_8","09.8 Education n.e.c.","TOT","Total government expenditure","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F09_5","09.5 Education not definable by level","TOT","Total government expenditure","S1312_DE","German community","A","Annual","2017","2017",180.2,,
"F08","08 Recreation, culture and religion","TOT","Total government expenditure","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",14.8,,
"F07_1","07.1 Medical products, appliances and equipment","TOT","Total government expenditure","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F04_6","04.6 Communication","D3","Subsidies (D.3)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F01_4","01.4 Basic research","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F02_1","02.1 Military defence","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F04","04 Economic affairs","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_WL","Walloon region","A","Annual","2017","2017",46.5,,
"F04_6","04.6 Communication","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F02_1","02.1 Military defence","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F05_4","05.4 Protection of biodiversity and landscape","D3","Subsidies (D.3)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F04_8","04.8 R&D Economic affairs","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F05_4","05.4 Protection of biodiversity and landscape","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_WL","Walloon region","A","Annual","2017","2017",0,,
"F03_3","03.3 Law courts","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F02_3","02.3 Foreign military aid","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F04_8","04.8 R&D Economic affairs","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F01","01 General public services","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",17.6,,
"F03_3","03.3 Law courts","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F01","01 General public services","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F09_1","09.1 Pre-primary and primary education","TOT","Total government expenditure","S1312_JCC","Joint Community Commission","A","Annual","2017","2017",0,,
"F09_6","09.6 Subsidiary services to education","D1","Compensation of employees (D.1)","S1312_DE","German community","A","Annual","2017","2017",0.1,,
"F10_1","10.1 Sickness and disability","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_VL","Flemish community","A","Annual","2017","2017",27.3,,
"F10_7","10.7 Social exclusion n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_VL","Flemish community","A","Annual","2017","2017",17.4,,
"F07_6","07.6 Health n.e.c.","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F10_1","10.1 Sickness and disability","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F09_4","09.4 Tertiary education","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F07","07 Health","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0.1,,
"F04","04 Economic affairs","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F04_6","04.6 Communication","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F06_1","06.1 Housing development","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F07","07 Health","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F03_4","03.4 Prisons","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F10_4","10.4 Family and children","D3","Subsidies (D.3)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F02_4","02.4 R&D Defence","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F09_7","09.7 R&D Education","D3","Subsidies (D.3)","S1312_VGC","Commission of the Flemish community","A","Annual","2017","2017",0,,
"F07_3","07.3 Hospital services","D3","Subsidies (D.3)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
"F05_5","05.5 R&D Environmental protection","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F04_9","04.9 Economic affairs n.e.c.","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F06_4","06.4 Street lighting","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F08_2","08.2 Cultural services","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F09_1","09.1 Pre-primary and primary education","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F05_5","05.5 R&D Environmental protection","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F01_3","01.3 General services","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F07","07 Health","TOT","Total government expenditure","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",68.8,,
"F03","03 Public order and safety","D1","Compensation of employees (D.1)","S1312_NA","Not allocated","A","Annual","2017","2017",0.8,,
"F08_4","08.4 Religious and other community services","D1","Compensation of employees (D.1)","S1312_FR","French community","A","Annual","2017","2017",0,,
"F06","06 Housing","D1","Compensation of employees (D.1)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",1,,
"F03_6","03.6 Public order and safety n.e.c.","D3","Subsidies (D.3)","S1312_BX","Brussels Capital region","A","Annual","2017","2017",0,,
"F05_1","05.1 Waste management","D1","Compensation of employees (D.1)","S1312_DE","German community","A","Annual","2017","2017",0,,
"F03","03 Public order and safety","D3","Subsidies (D.3)","S1312_CCF","Commission of the French speaking community","A","Annual","2017","2017",0,,
"F02","02 Defence","D1","Compensation of employees (D.1)","S1312_NA","Not allocated","A","Annual","2017","2017",0,,
